order_id,customer_id,segment,date,product,category,region,city,quantity,unit_price,discount,Revenue ,Profit
ORD-009492,CUST-3685,Consumer,2023-12-17,SSD Drive,Technology,West,San Francisco,2,140.17,0.15,238.29,35.17
ORD-009493,CUST-3614,Corporate,2024-11-07,Stapler,Office Supplies,East,Miami,3,21.77,0.0,65.31,23.57
ORD-009494,CUST-1902,Consumer,2022-08-17,Mouse,Technology,East,Atlanta,1,39.2,0.2,31.36,7.1
ORD-009495,CUST-2116,Corporate,2023-12-20,Filing Cabinet,Furniture,East,Atlanta,1,161.2,0.15,137.02,33.81
ORD-009496,CUST-1780,Consumer,2023-11-26,Calendar,Office Supplies,West,Denver,1,15.57,0.0,15.57,5.4
ORD-009497,CUST-3831,Corporate,2022-11-12,Paper Ream,Office Supplies,South,Tampa,2,8.17,0.1,14.71,5.76
ORD-009498,CUST-2439,Corporate,2022-12-27,Tape Dispenser,Office Supplies,East,Miami,3,10.29,0.1,27.78,8.65
ORD-009499,CUST-2370,Corporate,2024-11-19,Scissors,Office Supplies,Central,Chicago,4,9.68,0.0,38.72,12.49
ORD-009500,CUST-1287,Corporate,2022-12-19,Desk Lamp,Furniture,Central,Chicago,1,66.75,0.05,63.41,11.43
ORD-009501,CUST-3047,Consumer,2022-03-29,Storage Ottoman,Furniture,East,Atlanta,3,110.77,0.25,249.23,45.19
ORD-009502,CUST-1150,,2024-11-02,Whiteboard,Furniture,East,Boston,1,168.8,0.25,126.6,23.04
ORD-009503,CUST-1632,Consumer,2022-08-02,Highlighters,Office Supplies,West,Phoenix,1,12.75,0.05,12.11,3.74
ORD-009504,CUST-3726,Consumer,2024-08-26,Whiteboard,Furniture,Central,Chicago,2,163.4,0.0,326.8,68.25
ORD-009505,CUST-3276,Corporate,2022-06-12,Standing Desk,Furniture,Central,Chicago,2,771.93,0.0,1543.86,288.23
ORD-009506,CUST-3079,Consumer,2023-03-18,Headphones,Technology,West,San Francisco,1,167.8,0.0,167.8,30.18
ORD-009507,CUST-1043,Corporate,2023-11-09,Paper Ream,office supplies,South,Tampa,2,7.5,0.05,14.25,5.23
ORD-009508,CUST-2153,Corporate,2024-01-12,Pen Set,Office Supplies,West,San Francisco,4,19.5,0.25,58.5,18.75
ORD-009509,CUST-1164,Consumer,2024-03-29,Paper Ream,Office Supplies,Central,Dallas,2,7.08,0.05,13.45,4.3
ORD-009510,CUST-1077,Consumer,2023-12-11,Tablet,Technology,Central,Kansas City,2,437.74,0.0,875.48,142.42
ORD-009511,CUST-2815,Home Office,2024-10-16,Sticky Notes,Office Supplies,West,Seattle,2,6.46,0.1,11.63,4.63
ORD-009512,CUST-3195,Home Office,2024-10-11,Notebook,Office Supplies,West,Seattle,1,12.93,0.0,12.93,4.54
ORD-009513,CUST-1203,Consumer,2024-06-07,Calendar,Office Supplies,East,New York,3,16.3,0.25,36.68,12.83
ORD-009514,CUST-2361,Consumer,2024-06-11,Tape Dispenser,Office Supplies,Central,Kansas City,2,10.95,0.05,20.8,6.8
ORD-009515,CUST-2853,Consumer,2022-12-03,Storage Ottoman,Furniture,West,Phoenix,2,124.72,0.2,199.55,35.19
ORD-009516,CUST-3532,Consumer,2022-12-31,Binder,Office Supplies,East,New York,5,8.1,0.25,30.38,10.9
ORD-009517,CUST-1644,Corporate,2022-05-03,Pen Set,Office Supplies,West,Phoenix,5,19.51,0.05,92.67,35.43
ORD-009518,CUST-2234,Consumer,2022-10-05,Monitor Stand,Furniture,West,San Francisco,1,55.84,0.0,55.84,10.32
ORD-009519,CUST-3315,Consumer,2022-10-06,Paper Ream,Office Supplies,South,Nashville,2,8.18,0.2,13.09,4.66
ORD-009520,CUST-1377,Consumer,2023-01-08,Monitor Stand,Furniture,South,New Orleans,3,54.97,0.05,156.66,27.14
ORD-009521,CUST-3407,Consumer,2024-06-04,Tape Dispenser,Office Supplies,Central,Kansas City,4,9.46,0.1,34.06,10.88
ORD-009522,CUST-2586,,2024-10-15,Sticky Notes,Office Supplies,West,Phoenix,2,6.27,0.25,9.4,3.74
ORD-009523,CUST-3983,Consumer,2023-05-27,Tablet,Technology,East,Philadelphia,2,550.31,0.15,935.53,179.29
ORD-009524,CUST-1824,Consumer,2023-12-02,Tape Dispenser,Office Supplies,East,Philadelphia,2,9.74,0.0,19.48,7.27
ORD-009525,CUST-1194,Corporate,2023-08-01,Binder,Office Supplies,Central,Minneapolis,2,9.33,0.2,14.93,4.74
ORD-009526,CUST-3459,Consumer,2022-07-05,Scissors,Office Supplies,South,Charlotte,1,10.91,0.15,9.27,3.54
ORD-009527,CUST-2718,Consumer,2023-10-27,Keyboard,Technology,East,New York,2,87.85,0.0,175.7,23.55
ORD-009528,CUST-1289,Corporate,2024-08-01,SSD Drive,Technology,South,Austin,6,119.56,0.0,717.36,151.94
ORD-009529,CUST-3003,Home Office,2022-11-16,Filing Cabinet,Furniture,East,New York,2,184.04,0.0,368.08,86.39
ORD-009530,CUST-2623,Home Office,2022-11-13,Binder,Office Supplies,West,Los Angeles,3,8.91,0.2,21.38,7.07
ORD-009531,CUST-1463,Home Office,2023-05-31,SSD Drive,Technology,Central,Dallas,4,143.2,0.0,572.8,93.37
ORD-009532,CUST-2592,Consumer,2024-06-04,Notebook,Office Supplies,West,,2,13.19,0.15,22.42,7.12
ORD-009533,CUST-2152,Corporate,2023-12-12,USB Hub,Technology,East,,3,34.93,0.0,104.79,22.69
ORD-009534,CUST-1429,Home Office,2023-11-22,Laptop,Technology,Central,Chicago,3,1310.68,0.0,3932.04,566.75
ORD-009535,CUST-2081,Consumer,2023-12-05,Highlighters,Office Supplies,West,Denver,2,12.29,0.1,22.12,8.53
ORD-009536,CUST-3693,Corporate,2022-12-24,Notebook,Office Supplies,Central,Chicago,1,13.66,0.25,10.25,3.86
ORD-009537,CUST-2024,Home Office,2024-11-18,Storage Ottoman,Furniture,West,San Francisco,1,112.44,0.0,112.44,25.22
ORD-009538,CUST-3126,Home Office,2024-08-17,Scissors,Office Supplies,West,Phoenix,1,10.92,0.0,10.92,4.26
ORD-009539,CUST-1834,Corporate,2023-07-25,Sticky Notes,Office Supplies,West,Los Angeles,1,5.53,0.05,5.25,1.66
ORD-009540,CUST-2979,Corporate,2023-10-26,Filing Cabinet,Furniture,West,Phoenix,2,198.2,0.0,396.4,98.98
ORD-009541,CUST-1543,Corporate,2024-08-27,Office Chair,Furniture,West,Seattle,2,323.0,0.1,581.4,145.75
ORD-009542,CUST-3623,Corporate,2024-05-12,Mouse,Technology,West,Denver,5,43.97,0.0,219.85,30.79
ORD-009543,CUST-3534,Corporate,2023-05-26,Storage Ottoman,Furniture,West,Phoenix,4,114.5,0.05,435.1,113.09
ORD-009544,CUST-2712,Consumer,2023-10-25,Notebook,Office Supplies,West,Denver,3,11.01,0.25,24.77,8.5
ORD-009545,CUST-3420,Consumer,2024-09-05,Office Chair,Furniture,Central,Kansas City,1,308.75,0.0,308.75,56.63
ORD-009546,CUST-1781,Corporate,2024-11-01,Printer,Technology,East,New York,4,308.31,0.0,1233.24,207.47
ORD-009547,CUST-3209,Consumer,2023-09-03,Desk Lamp,Furniture,West,San Francisco,1,71.41,0.0,71.41,16.6
ORD-009548,CUST-1969,Consumer,2022-07-02,Standing Desk,Furniture,South,Tampa,5,755.11,0.0,3775.55,782.59
ORD-009549,CUST-1380,Consumer,2024-10-25,Tape Dispenser,Office Supplies,South,Austin,2,11.81,0.0,23.62,9.07
ORD-009550,CUST-1677,Consumer,2024-01-02,Notebook,Office Supplies,Central,Dallas,4,12.11,0.0,48.44,14.91
ORD-009551,CUST-1709,Corporate,2022-08-31,Binder,Office Supplies,West,San Francisco,3,9.24,0.15,23.56,8.51
ORD-009552,CUST-2482,Consumer,2024-02-24,Office Chair,Furniture,West,Denver,6,338.78,0.0,2032.68,505.26
ORD-009553,CUST-2187,Corporate,2022-10-14,Laptop,Technology,West,,5,1099.07,0.15,4671.05,664.26
ORD-009554,CUST-1075,Corporate,2022-12-15,Office Chair,Furniture,West,Phoenix,6,331.73,0.0,1990.38,358.49
ORD-009555,CUST-2305,Corporate,2023-08-28,Tablet,Technology,Central,Houston,4,552.45,0.0,2209.8,398.6
ORD-009556,CUST-3002,Consumer,2023-11-12,Monitor,Technology,West,Denver,2,329.93,0.0,659.86,149.7
ORD-009557,CUST-2356,Consumer,2023-03-17,Stapler,Office Supplies,East,Boston,3,20.03,0.25,45.07,13.9
ORD-009558,CUST-3100,Corporate,2022-11-03,Bookshelf,Furniture,East,New York,4,201.38,0.1,724.97,145.18
ORD-009559,CUST-3599,Consumer,2024-03-09,Whiteboard,Furniture,West,Denver,2,171.86,0.15,292.16,64.76
ORD-009560,CUST-2878,Corporate,2024-11-25,Whiteboard,furniture,Central,Minneapolis,8,129.13,0.25,774.78,145.21
ORD-009561,CUST-3926,Consumer,2024-12-30,Filing Cabinet,Furniture,Central,Dallas,2,182.07,0.05,345.93,73.18
ORD-009562,CUST-2413,Home Office,2024-11-18,Desk Lamp,Furniture,East,Boston,3,67.79,0.0,203.37,37.71
ORD-009563,CUST-3637,Consumer,2024-03-26,Standing Desk,Furniture,Central,Houston,4,679.92,0.05,2583.7,553.76
ORD-009564,CUST-3720,Corporate,2023-05-23,Tablet,Technology,South,Nashville,2,449.87,0.25,674.81,102.06
ORD-009565,CUST-3664,Home Office,2023-11-27,Monitor Stand,Furniture,West,San Francisco,2,48.83,0.0,97.66,21.88
ORD-009566,CUST-2160,Consumer,2024-06-27,Storage Ottoman,Furniture,Central,Kansas City,3,95.9,0.2,230.16,61.98
ORD-009567,CUST-2894,Consumer,2022-09-24,Tape Dispenser,Office Supplies,South,Nashville,5,12.53,0.2,50.12,16.37
ORD-009568,CUST-3251,Consumer,2023-02-01,Laptop,Technology,East,New York,5,1028.07,0.15,4369.3,592.35
ORD-009569,CUST-1513,Corporate,2023-06-17,Keyboard,Technology,East,Philadelphia,2,77.49,0.15,131.73,19.47
ORD-009570,CUST-3166,Home Office,2024-12-05,Office Chair,Furniture,South,Tampa,4,352.04,0.0,1408.16,345.81
ORD-009571,CUST-1843,Corporate,2024-12-30,Monitor,Technology,Central,Houston,1,383.19,0.0,383.19,77.75
ORD-009572,CUST-2420,Corporate,2024-03-02,Stapler,Office Supplies,East,Atlanta,3,21.04,0.15,53.65,16.75
ORD-009573,CUST-1871,Consumer,2023-10-16,Scissors,Office Supplies,Central,Dallas,9,10.62,0.15,81.24,24.73
ORD-009574,CUST-1712,Consumer,2023-12-04,Office Chair,Furniture,West,Denver,1,281.01,0.0,281.01,59.87
ORD-009575,CUST-2827,Corporate,2022-10-12,Notebook,Office Supplies,West,Los Angeles,5,11.25,0.0,56.25,19.54
ORD-009576,CUST-1661,Home Office,2024-07-13,Printer,Technology,Central,Houston,4,278.7,0.1,1003.32,166.75
ORD-009577,CUST-2595,Consumer,2023-05-12,Monitor Stand,Furniture,West,Phoenix,4,52.58,0.1,189.29,46.94
ORD-009578,CUST-2931,Consumer,2023-10-06,USB Hub,Technology,West,Seattle,1,34.17,0.05,32.46,4.91
ORD-009579,CUST-1035,Consumer,2022-12-19,Calendar,Office Supplies,East,New York,1,15.29,0.0,15.29,5.61
ORD-009580,CUST-1955,Consumer,2024-10-24,Monitor Stand,Furniture,West,Seattle,1,60.41,0.0,60.41,13.67
ORD-009581,CUST-3918,Consumer,2023-11-22,Laptop,Technology,Central,Chicago,2,1152.41,0.05,2189.58,420.57
ORD-009582,CUST-2277,Corporate,2023-01-15,Stapler,Office Supplies,East,New York,1,24.6,0.0,24.6,7.59
ORD-009583,CUST-1403,Corporate,2023-11-25,Monitor,Technology,South,New Orleans,2,363.36,0.0,726.72,106.31
ORD-009584,CUST-2993,Corporate,2024-03-16,Filing Cabinet,Furniture,South,Charlotte,3,159.32,0.1,430.16,86.05
ORD-009585,CUST-1641,Home Office,2022-03-30,Scissors,Office Supplies,West,Phoenix,2,11.49,0.15,19.53,6.27
ORD-009586,CUST-3423,Consumer,2023-01-04,Standing Desk,Furniture,West,San Francisco,1,706.29,0.15,600.35,131.72
ORD-009587,CUST-3660,Home Office,2022-05-26,Tape Dispenser,Office Supplies,Central,Kansas City,2,10.94,0.0,21.88,8.31
ORD-009588,CUST-3957,Consumer,2022-08-22,Office Chair,Furniture,West,Seattle,6,292.79,0.0,1756.74,437.66
ORD-009589,CUST-3571,Corporate,2023-06-16,SSD Drive,Technology,Central,Dallas,1,123.49,0.1,111.14,17.55
ORD-009590,CUST-3317,Consumer,2023-03-19,Stapler,Office Supplies,Central,Minneapolis,3,20.9,0.0,62.7,19.1
ORD-009591,CUST-2247,Home Office,2023-12-14,Office Chair,Furniture,East,Philadelphia,1,359.78,0.15,305.81,60.53
ORD-009592,CUST-3778,Corporate,2022-12-05,Headphones,Technology,West,Seattle,1,158.9,0.15,135.06,28.87
ORD-009593,CUST-3716,Corporate,2022-01-24,Sticky Notes,Office Supplies,Central,Kansas City,1,6.21,0.0,6.21,2.4
ORD-009594,CUST-3024,Consumer,2023-11-16,Whiteboard,Furniture,West,Denver,4,163.53,0.05,621.41,158.31
ORD-009595,CUST-3557,Consumer,2023-12-11,Monitor,Technology,Central,Dallas,2,362.56,0.1,652.61,109.24
ORD-009596,CUST-3000,Home Office,2022-11-05,USB Hub,Technology,East,Philadelphia,3,36.69,0.25,82.55,18.07
ORD-009597,CUST-2084,,2024-10-29,Printer,Technology,Central,Kansas City,6,287.89,0.0,1727.34,286.21
ORD-009598,CUST-1465,Corporate,2024-06-12,Notebook,Office Supplies,East,Philadelphia,3,12.7,0.2,30.48,11.19
ORD-009599,CUST-2383,Home Office,2024-12-03,Whiteboard,Furniture,Central,Minneapolis,1,156.53,0.0,156.53,28.86
ORD-009600,CUST-2345,Consumer,2024-06-22,Office Chair,Furniture,Central,Chicago,1,365.95,0.15,311.06,67.43
ORD-009601,CUST-3639,Corporate,2024-02-02,Highlighters,Office Supplies,East,Boston,2,13.69,0.0,27.38,10.36
ORD-009602,CUST-1349,Consumer,2022-04-13,Calendar,Office Supplies,East,Miami,6,17.18,0.2,82.46,28.0
ORD-009603,CUST-1649,Consumer,2024-03-05,Highlighters,Office Supplies,Central,Dallas,6,14.27,0.05,81.34,32.49
ORD-009604,CUST-3741,Home Office,2024-11-25,Monitor Stand,Furniture,West,Phoenix,4,62.74,0.05,238.41,43.94
ORD-009605,CUST-1549,Consumer,2023-05-25,USB Hub,Technology,East,Boston,5,34.28,0.25,128.55,27.52
ORD-009606,CUST-3021,Consumer,2022-06-09,Desk Lamp,Furniture,West,Denver,1,69.8,0.2,55.84,13.07
ORD-009607,CUST-3961,Consumer,2024-09-16,Office Chair,Furniture,South,New Orleans,2,302.36,0.05,574.48,119.63
ORD-009608,CUST-1687,Consumer,2023-12-13,Notebook,Office Supplies,West,Denver,1,13.49,0.0,13.49,4.83
ORD-009609,CUST-1045,Home Office,2024-09-15,Monitor,Technology,Central,Kansas City,3,335.4,0.0,1006.2,187.61
ORD-009610,CUST-2578,Corporate,2022-07-18,Paper Ream,Office Supplies,Central,Houston,1,9.02,0.0,9.02,2.91
ORD-009611,CUST-3926,Home Office,2022-01-20,Webcam,Technology,Central,Chicago,2,102.59,,164.14,24.06
ORD-009612,CUST-1608,Consumer,2022-11-21,Keyboard,Technology,Central,Chicago,3,85.08,0.2,204.19,27.46
ORD-009613,CUST-1391,Consumer,2023-05-08,Keyboard,Technology,West,Seattle,5,79.69,0.15,338.68,61.65
ORD-009614,CUST-2617,,2023-01-12,Sticky Notes,Office Supplies,East,Philadelphia,1,5.16,0.0,5.16,1.88
ORD-009615,CUST-1913,Corporate,2022-09-10,Desk Lamp,Furniture,Central,Dallas,5,59.14,0.1,266.13,63.25
ORD-009616,CUST-3731,Corporate,2024-09-09,Scissors,Office Supplies,South,Tampa,6,9.91,0.2,47.57,16.13
ORD-009617,CUST-1712,Consumer,2024-11-06,Pen Set,Office Supplies,West,San Francisco,3,16.57,0.1,44.74,15.99
ORD-009618,CUST-2302,Consumer,2022-12-22,Paper Ream,Office Supplies,East,Miami,2,7.6,0.0,15.2,5.17
ORD-009619,CUST-2414,Consumer,2023-02-06,SSD Drive,Technology,South,Tampa,4,121.85,0.0,487.4,95.11
ORD-009620,CUST-2969,Corporate,2022-10-27,Paper Ream,Office Supplies,East,Philadelphia,2,7.86,0.1,14.15,4.76
ORD-009621,CUST-1511,Consumer,2022-07-04,Scissors,Office Supplies,South,Charlotte,1,9.35,0.05,8.88,2.9
ORD-009622,CUST-1839,Corporate,2022-12-06,Calendar,Office Supplies,East,Miami,2,15.14,0.2,24.22,9.14
ORD-009623,CUST-2432,Consumer,2023-06-26,Whiteboard,Furniture,East,Philadelphia,7,145.31,0.15,864.59,218.51
ORD-009624,CUST-3091,Corporate,2022-04-01,Monitor Stand,Furniture,East,Miami,6,63.0,0.0,378.0,87.57
ORD-009625,CUST-2883,Consumer,2024-05-21,Monitor,Technology,West,Seattle,1,360.34,0.15,306.29,61.94
ORD-009626,CUST-1961,Consumer,2022-05-12,Whiteboard,furniture,East,Atlanta,2,154.51,0.15,262.67,62.86
ORD-009627,CUST-3627,Consumer,2023-10-26,Pen Set,Office Supplies,South,Charlotte,2,17.7,0.2,28.32,9.62
ORD-009628,CUST-2864,Corporate,2023-12-07,Pen Set,Office Supplies,East,Atlanta,6,19.17,0.0,115.02,44.18
ORD-009629,CUST-3399,Home Office,2022-02-11,Monitor Stand,Furniture,East,Atlanta,1,59.72,0.25,44.79,11.7
ORD-009630,CUST-1990,Home Office,2024-11-11,Stapler,Office Supplies,West,San Francisco,6,20.51,0.05,116.91,37.38
ORD-009631,CUST-1531,Corporate,2022-01-01,Sticky Notes,Office Supplies,West,Seattle,4,5.89,0.1,21.2,7.72
ORD-009632,CUST-2852,Home Office,2024-03-24,Pen Set,Office Supplies,East,Miami,3,17.55,0.0,52.65,18.69
ORD-009633,CUST-1982,Consumer,2023-01-27,Binder,Office Supplies,West,San Francisco,3,8.39,0.2,20.14,6.45
ORD-009634,CUST-2490,Consumer,2024-09-24,Monitor Stand,Furniture,West,Seattle,1,58.2,0.05,55.29,12.43
ORD-009635,CUST-2051,Corporate,2023-12-04,Storage Ottoman,Furniture,Central,Minneapolis,2,106.74,0.25,160.11,35.48
ORD-009636,CUST-1079,,2024-04-19,Monitor,technology,West,Denver,8,365.26,0.0,2922.08,623.3
ORD-009637,CUST-2746,Consumer,2022-03-14,Monitor,Technology,East,Boston,2,372.8,0.05,708.32,119.86
ORD-009638,CUST-3759,Corporate,2023-07-13,Notebook,Office Supplies,West,Phoenix,2,10.32,0.0,20.64,7.94
ORD-009639,CUST-1209,Consumer,2022-11-13,Filing Cabinet,Furniture,East,Boston,2,173.74,0.1,312.73,61.67
ORD-009640,CUST-2140,Consumer,2022-11-27,Tablet,Technology,East,Boston,1,466.12,0.15,396.2,75.82
ORD-009641,CUST-2726,Consumer,2022-11-29,Desk Lamp,Furniture,West,San Francisco,3,63.99,0.0,191.97,43.13
ORD-009642,CUST-2208,Corporate,2023-12-28,Notebook,Office Supplies,West,Los Angeles,4,13.08,0.0,52.32,19.73
ORD-009643,CUST-2057,Corporate,2023-07-17,Sticky Notes,Office Supplies,East,Atlanta,2,6.0,0.15,10.2,4.01
ORD-009644,CUST-1722,Corporate,2022-09-11,Bookshelf,Furniture,West,Seattle,1,190.58,0.0,190.58,40.4
ORD-009645,CUST-2591,Corporate,2024-01-28,USB Hub,Technology,East,Atlanta,1,41.37,0.15,35.16,7.1
ORD-009646,CUST-3522,Home Office,2022-11-04,Sticky Notes,Office Supplies,Central,Chicago,2,6.11,0.1,11.0,3.77
ORD-009647,CUST-1674,Consumer,2024-11-27,Webcam,technology,South,New Orleans,1,95.56,0.15,81.23,11.44
ORD-009648,CUST-3204,Consumer,2024-08-06,Webcam,Technology,Central,Houston,4,89.0,0.05,338.2,63.86
ORD-009649,CUST-2753,Consumer,2022-05-29,Sticky Notes,Office Supplies,West,San Francisco,3,5.96,0.0,17.88,6.36
ORD-009650,CUST-2509,Corporate,2023-04-09,Standing Desk,Furniture,West,Denver,1,640.64,0.1,576.58,149.73
ORD-009651,CUST-3047,Consumer,2022-01-05,Whiteboard,Furniture,East,Philadelphia,3,154.5,0.25,347.62,75.22
ORD-009652,CUST-2965,Corporate,2024-10-21,Webcam,Technology,West,San Francisco,3,102.31,0.15,260.89,35.32
ORD-009653,CUST-1604,Corporate,2023-07-11,Keyboard,Technology,South,Austin,2,94.95,0.25,142.43,20.48
ORD-009654,CUST-1293,Corporate,2024-08-30,Sticky Notes,Office Supplies,East,New York,4,5.26,0.0,21.04,7.79
ORD-009655,CUST-1746,Consumer,2024-11-10,Filing Cabinet,Furniture,West,San Francisco,6,190.81,0.0,1144.86,234.58
ORD-009656,CUST-1828,Consumer,2023-08-06,Stapler,Office Supplies,Central,Dallas,3,22.4,0.25,50.4,20.06
ORD-009657,CUST-3447,Consumer,2024-12-05,Desk Lamp,Furniture,West,Seattle,8,61.34,0.2,392.58,72.58
ORD-009658,CUST-2425,Corporate,2024-11-16,Whiteboard,Furniture,Central,Chicago,3,161.88,0.15,412.79,103.89
ORD-009659,CUST-2789,Consumer,2022-06-04,Tape Dispenser,Office Supplies,East,Boston,1,9.44,0.0,9.44,2.9
ORD-009660,CUST-1804,Consumer,2023-01-24,Keyboard,Technology,South,New Orleans,3,87.37,0.1,235.9,52.04
ORD-009661,CUST-2134,Corporate,2024-01-04,Storage Ottoman,Furniture,East,Miami,1,108.93,0.0,108.93,20.8
ORD-009662,CUST-3912,Corporate,2022-04-02,Desk Lamp,furniture,East,New York,4,55.41,0.0,221.64,55.76
ORD-009663,CUST-1762,Consumer,2023-04-09,Printer,Technology,East,Miami,2,321.83,0.05,611.48,80.67
ORD-009664,CUST-1036,Home Office,2024-12-21,Headphones,Technology,West,Denver,3,165.68,0.2,397.63,89.94
ORD-009665,CUST-3551,Consumer,2024-11-05,Tape Dispenser,Office Supplies,Central,Chicago,1,9.69,0.2,7.75,2.87
ORD-009666,CUST-2586,Corporate,2023-03-23,Keyboard,Technology,East,Atlanta,1,89.26,0.0,89.26,18.86
ORD-009667,CUST-2605,Consumer,2024-05-08,Mouse,Technology,West,Seattle,7,39.99,0.05,265.93,39.92
ORD-009668,CUST-1632,Consumer,2023-06-25,Keyboard,Technology,East,New York,2,74.32,0.0,148.64,22.12
ORD-009669,CUST-1465,Corporate,2024-10-11,Filing Cabinet,Furniture,Central,Chicago,3,181.45,,489.91,107.34
ORD-009670,CUST-2963,Home Office,2023-11-15,Keyboard,Technology,West,Denver,2,89.1,0.05,169.29,22.48
ORD-009671,CUST-2090,Consumer,2023-05-24,Desk Lamp,Furniture,South,Charlotte,5,74.24,0.0,371.2,65.83
ORD-009672,CUST-2229,Corporate,2024-08-24,Sticky Notes,Office Supplies,East,Philadelphia,3,5.91,0.25,13.3,4.24
ORD-009673,CUST-3125,Corporate,2024-07-25,Tablet,Technology,Central,Kansas City,2,511.7,0.2,818.72,123.48
ORD-009674,CUST-1612,Home Office,2023-12-05,Stapler,Office Supplies,East,Boston,4,19.63,0.0,78.52,26.09
ORD-009675,CUST-3691,Home Office,2022-12-23,Paper Ream,Office Supplies,East,Miami,4,7.39,0.0,29.56,11.04
ORD-009676,CUST-2312,Corporate,2024-04-12,Laptop,Technology,West,San Francisco,6,1119.5,0.2,5373.6,1068.41
ORD-009677,CUST-2556,Corporate,2022-12-11,Office Chair,Furniture,South,Austin,2,305.19,0.2,488.3,118.5
ORD-009678,CUST-1465,Home Office,2024-12-06,Desk Lamp,Furniture,East,Boston,2,59.38,0.15,100.95,23.76
ORD-009679,CUST-2768,Corporate,2024-11-17,Standing Desk,Furniture,East,Boston,3,688.06,0.15,1754.55,394.11
ORD-009680,CUST-3332,Corporate,2024-02-29,Filing Cabinet,Furniture,East,Boston,2,163.76,0.1,294.77,65.79
ORD-009681,CUST-1496,Corporate,2023-12-25,Monitor Stand,Furniture,South,New Orleans,3,59.62,0.2,143.09,30.43
ORD-009682,CUST-3067,Home Office,2023-07-12,Tape Dispenser,Office Supplies,East,New York,1,12.57,0.2,10.06,3.23
ORD-009683,CUST-2919,Corporate,2022-11-14,Tablet,Technology,South,,1,476.2,0.25,357.15,68.77
ORD-009684,CUST-1673,Home Office,2022-04-01,Desk Lamp,Furniture,West,Phoenix,1,56.02,0.1,50.42,10.05
ORD-009685,CUST-2339,Home Office,2023-11-14,Pen Set,Office Supplies,West,Denver,6,18.99,0.25,85.45,32.46
ORD-009686,CUST-2719,Consumer,2024-11-09,Scissors,Office Supplies,East,Boston,3,9.05,0.0,27.15,8.23
ORD-009687,CUST-3269,Corporate,2022-11-02,Paper Ream,Office Supplies,West,Los Angeles,5,7.55,0.0,37.75,13.05
ORD-009688,CUST-1880,Corporate,2024-11-26,Sticky Notes,Office Supplies,West,Seattle,2,5.37,0.0,10.74,3.43
ORD-009689,CUST-3931,Consumer,2024-12-21,Highlighters,Office Supplies,East,Philadelphia,2,13.55,0.05,25.75,8.63
ORD-009690,CUST-1243,Consumer,2024-06-22,Highlighters,Office Supplies,West,Phoenix,3,15.84,0.15,40.39,15.52
ORD-009691,CUST-2730,Corporate,2022-04-20,Laptop,Technology,South,Austin,3,1293.86,0.1,3493.42,627.73
ORD-009692,CUST-1082,Home Office,2022-08-02,Paper Ream,Office Supplies,East,Philadelphia,3,6.81,0.15,17.37,5.83
ORD-009693,CUST-3601,Corporate,2024-01-10,Binder,Office Supplies,West,Denver,2,7.97,0.05,15.14,5.66
ORD-009694,CUST-2493,Corporate,2022-05-20,Mouse,Technology,East,Atlanta,2,51.23,0.1,92.21,16.99
ORD-009695,CUST-3512,Consumer,2024-08-02,Sticky Notes,Office Supplies,West,Phoenix,2,6.63,0.0,13.26,4.17
ORD-009696,CUST-1915,Corporate,2023-10-05,Headphones,Technology,West,San Francisco,6,168.22,0.1,908.39,132.57
ORD-009697,CUST-3691,Consumer,2022-08-15,Tablet,Technology,West,Seattle,2,474.38,0.0,948.76,203.71
ORD-009698,CUST-3553,Home Office,2024-07-01,Notebook,Office Supplies,East,Boston,2,13.58,0.0,27.16,10.68
ORD-009699,CUST-1805,Consumer,2024-05-19,Monitor Stand,Furniture,East,Miami,1,49.41,0.0,49.41,13.09
ORD-009700,CUST-1790,Home Office,2024-06-18,Storage Ottoman,Furniture,West,Phoenix,1,110.32,0.15,93.77,20.52
ORD-009701,CUST-2053,Consumer,2024-07-27,Monitor,Technology,East,Miami,5,379.74,0.1,1708.83,369.79
ORD-009702,CUST-3661,Consumer,2022-08-03,Sticky Notes,Office Supplies,West,Phoenix,5,6.13,0.0,30.65,10.76
ORD-009703,CUST-1401,Consumer,2022-05-24,Sticky Notes,Office Supplies,West,Los Angeles,4,6.19,0.0,24.76,8.48
ORD-009704,CUST-1183,Consumer,2022-08-09,Scissors,Office Supplies,West,Phoenix,2,8.72,0.25,13.08,4.74
ORD-009705,CUST-3248,Home Office,2024-12-03,Keyboard,Technology,West,San Francisco,1,77.15,0.05,73.29,11.68
ORD-009706,CUST-3299,Corporate,2022-09-01,Paper Ream,Office Supplies,West,Denver,4,6.88,,22.02,7.18
ORD-009707,CUST-2896,Corporate,2022-03-29,Paper Ream,Office Supplies,East,Philadelphia,3,7.1,0.0,21.3,8.19
ORD-009708,CUST-2057,Corporate,2022-12-16,Printer,Technology,South,Nashville,1,239.67,0.05,227.69,51.12
ORD-009709,CUST-3406,Corporate,2022-09-20,Pen Set,Office Supplies,East,Boston,7,17.38,0.0,121.66,39.83
ORD-009710,CUST-1077,Consumer,2023-01-11,Filing Cabinet,Furniture,East,Philadelphia,1,164.78,0.1,148.3,26.47
ORD-009711,CUST-3806,Consumer,2022-11-24,Standing Desk,Furniture,East,Boston,9,760.87,0.0,6847.83,1817.76
